通信機器ID,計測日時,セット連番,ID,温度1,温度2,温度3,日射量1,日射量2,日射量3,モジュール裏面温度1,モジュール裏面温度2,モジュール裏面温度3,モジュール裏面温度4,モジュール裏面温度5,モジュール裏面温度6,風速,風向,日射量(水平),湿度,雨量,直達日射量,予備1,予備2,予備3,予備4,予備5,予備6,予備7,予備8,予備9
JMA7147A,20210228090000,1,        ,-1.199,,,803,803,,16.785,16.983,18.494,18.692,18.387,,,,,,,,,,,,,,,,
JMA7147A,20210228090000,2,        ,-0.531,,,768,742,,15.991,16.48,18.28,18.189,19.593,,,,,,,,,,,,,,,,
JMA7147A,20210228090500,1,        ,-0.989,,,823,823,,18.494,18.982,19.791,20.584,20.279,,,,,,,,,,,,,,,,
JMA7147A,20210228090500,2,        ,-0.092,,,792,775,,16.983,17.288,18.585,18.784,20.279,,,,,,,,,,,,,,,,
JMA7147A,20210228091000,1,        ,-1.199,,,657,656,,17.487,17.38,18.387,18.784,18.494,,,,,,,,,,,,,,,,
JMA7147A,20210228091000,2,        ,-0.055,,,661,648,,17.288,17.38,18.585,18.692,20.081,,,,,,,,,,,,,,,,
JMA7147A,20210228091500,1,        ,-1.254,,,839,838,,18.082,18.494,18.28,19.989,19.684,,,,,,,,,,,,,,,,
JMA7147A,20210228091500,2,        ,-0.256,,,793,779,,18.494,18.28,19.684,19.593,20.584,,,,,,,,,,,,,,,,
JMA7147A,20210228092000,1,        ,-0.879,,,852,851,,18.692,18.494,19.089,19.791,19.989,,,,,,,,,,,,,,,,
JMA7147A,20210228092000,2,        ,0.183,,,811,798,,19.593,19.379,21.088,20.691,21.79,,,,,,,,,,,,,,,,
JMA7147A,20210228092500,1,        ,-1.181,,,824,822,,19.181,19.486,18.891,21.18,21.088,,,,,,,,,,,,,,,,
JMA7147A,20210228092500,2,        ,0.385,,,781,769,,20.279,20.493,22.08,21.485,22.492,,,,,,,,,,,,,,,,
JMA7147A,20210228093000,1,        ,-0.586,,,794,792,,21.485,21.592,19.883,23.392,23.285,,,,,,,,,,,,,,,,
JMA7147A,20210228093000,2,        ,0.586,,,768,755,,20.081,20.493,22.492,21.393,22.492,,,,,,,,,,,,,,,,
JMA7147A,20210228093500,1,        ,-0.476,,,797,794,,19.791,20.386,20.279,21.881,21.881,,,,,,,,,,,,,,,,
JMA7147A,20210228093500,2,        ,0.604,,,734,726,,17.487,19.089,20.981,20.493,21.485,,,,,,,,,,,,,,,,
JMA7147A,20210228094000,1,        ,-0.146,,,789,786,,20.584,21.088,21.485,22.69,22.583,,,,,,,,,,,,,,,,
JMA7147A,20210228094000,2,        ,0.906,,,761,748,,18.494,19.684,21.683,20.89,22.187,,,,,,,,,,,,,,,,
JMA7147A,20210228094500,1,        ,0.375,,,858,855,,22.583,23.285,23.59,25.086,24.887,,,,,,,,,,,,,,,,
JMA7147A,20210228094500,2,        ,1.007,,,796,783,,19.181,20.783,22.385,22.293,23.087,,,,,,,,,,,,,,,,
JMA7147A,20210228095000,1,        ,0.522,,,856,853,,23.682,24.582,24.689,25.681,26.184,,,,,,,,,,,,,,,,
JMA7147A,20210228095000,2,        ,0.998,,,809,799,,20.981,21.592,23.087,22.889,23.88,,,,,,,,,,,,,,,,
JMA7147A,20210228095500,1,        ,1.08,,,830,827,,22.889,24.094,24.491,24.994,25.788,,,,,,,,,,,,,,,,
JMA7147A,20210228095500,2,        ,1.181,,,796,788,,20.386,21.592,22.782,22.98,23.682,,,,,,,,,,,,,,,,
JMA7147A,20210228100000,1,        ,1.236,,,756,754,,23.285,24.292,25.086,25.086,25.681,,,,,,,,,,,,,,,,
JMA7147A,20210228100000,2,        ,1.3,,,733,724,,20.279,22.293,23.88,23.682,24.491,,,,,,,,,,,,,,,,
JMA7147A,20210228100500,1,        ,0.778,,,844,841,,23.285,23.59,23.789,24.491,25.391,,,,,,,,,,,,,,,,
JMA7147A,20210228100500,2,        ,1.41,,,811,801,,20.386,22.385,23.987,23.789,24.781,,,,,,,,,,,,,,,,
JMA7147A,20210228101000,1,        ,1.392,,,854,851,,24.186,24.094,25.391,25.589,26.093,,,,,,,,,,,,,,,,
JMA7147A,20210228101000,2,        ,1.483,,,829,820,,20.89,23.194,25.086,24.491,25.589,,,,,,,,,,,,,,,,
JMA7147A,20210228101500,1,        ,2.527,,,866,864,,26.184,26.49,28.58,27.39,28.29,,,,,,,,,,,,,,,,
JMA7147A,20210228101500,2,        ,1.886,,,830,822,,22.293,24.384,26.093,25.589,26.78,,,,,,,,,,,,,,,,
JMA7147A,20210228102000,1,        ,2.463,,,882,881,,26.886,26.993,29.694,27.893,28.992,,,,,,,,,,,,,,,,
JMA7147A,20210228102000,2,        ,2.005,,,845,836,,22.782,25.086,27.085,26.688,27.787,,,,,,,,,,,,,,,,
JMA7147A,20210228102500,1,        ,2.884,,,883,882,,27.39,27.482,30.091,28.29,29.786,,,,,,,,,,,,,,,,
JMA7147A,20210228102500,2,        ,2.097,,,858,850,,24.094,25.879,27.588,26.78,28.489,,,,,,,,,,,,,,,,
JMA7147A,20210228103000,1,        ,2.628,,,877,875,,26.688,26.78,28.992,28.092,28.992,,,,,,,,,,,,,,,,
JMA7147A,20210228103000,2,        ,1.849,,,635,608,,23.087,23.88,25.391,24.887,26.291,,,,,,,,,,,,,,,,
JMA7147A,20210228103500,1,        ,3.058,,,859,858,,27.192,27.588,30.091,28.58,29.587,,,,,,,,,,,,,,,,
JMA7147A,20210228103500,2,        ,1.785,,,766,758,,19.379,20.981,22.583,22.08,23.194,,,,,,,,,,,,,,,,
JMA7147A,20210228104000,1,        ,3.662,,,879,878,,25.986,26.184,29.587,25.986,28.58,,,,,,,,,,,,,,,,
JMA7147A,20210228104000,2,        ,2.106,,,863,858,,21.18,23.087,24.887,24.384,25.589,,,,,,,,,,,,,,,,
JMA7147A,20210228104500,1,        ,3.626,,,886,885,,25.879,26.49,30.289,26.886,28.794,,,,,,,,,,,,,,,,
JMA7147A,20210228104500,2,        ,2.6,,,872,867,,23.392,25.193,27.283,26.383,27.787,,,,,,,,,,,,,,,,
JMA7147A,20210228105000,1,        ,3.873,,,894,894,,25.086,26.49,30.289,25.788,28.992,,,,,,,,,,,,,,,,
JMA7147A,20210228105000,2,        ,2.728,,,879,874,,23.987,25.483,26.886,27.085,28.183,,,,,,,,,,,,,,,,
JMA7147A,20210228105500,1,        ,2.93,,,901,900,,25.391,26.093,29.389,26.886,28.687,,,,,,,,,,,,,,,,
JMA7147A,20210228105500,2,        ,3.049,,,895,891,,25.193,27.39,28.29,28.489,29.892,,,,,,,,,,,,,,,,
JMA7147A,20210228110000,1,        ,3.68,,,897,897,,25.589,25.681,29.786,26.184,28.687,,,,,,,,,,,,,,,,
JMA7147A,20210228110000,2,        ,3.104,,,897,894,,26.184,28.29,29.892,29.282,31.189,,,,,,,,,,,,,,,,
JMA7147A,20210228110500,1,        ,3.763,,,903,903,,24.994,24.887,28.992,24.887,27.893,,,,,,,,,,,,,,,,
JMA7147A,20210228110500,2,        ,2.866,,,901,899,,25.589,27.482,28.489,28.489,29.892,,,,,,,,,,,,,,,,
JMA7147A,20210228111000,1,        ,3.04,,,907,907,,27.588,28.092,30.793,28.992,31.083,,,,,,,,,,,,,,,,
JMA7147A,20210228111000,2,        ,3.278,,,912,910,,24.781,27.893,28.885,29.389,30.686,,,,,,,,,,,,,,,,
JMA7147A,20210228111500,1,        ,3.333,,,914,915,,28.29,29.282,31.388,29.694,31.693,,,,,,,,,,,,,,,,
JMA7147A,20210228111500,2,        ,3.095,,,913,912,,26.184,27.787,28.58,28.992,30.381,,,,,,,,,,,,,,,,
JMA7147A,20210228112000,1,        ,3.214,,,902,903,,29.084,30.091,31.891,30.182,32.685,,,,,,,,,,,,,,,,
JMA7147A,20210228112000,2,        ,3.113,,,917,915,,26.49,29.48,31.479,30.381,32.09,,,,,,,,,,,,,,,,
JMA7147A,20210228112500,1,        ,3.909,,,896,896,,27.787,29.587,31.693,29.892,31.983,,,,,,,,,,,,,,,,
JMA7147A,20210228112500,2,        ,3.03,,,915,914,,26.993,28.992,31.388,30.091,31.693,,,,,,,,,,,,,,,,
JMA7147A,20210228113000,1,        ,4.331,,,892,893,,26.886,27.985,30.884,27.192,30.686,,,,,,,,,,,,,,,,
JMA7147A,20210228113000,2,        ,3.415,,,917,916,,26.993,28.885,30.884,30.381,31.586,,,,,,,,,,,,,,,,
JMA7147A,20210228113500,1,        ,4.248,,,887,888,,26.688,27.283,30.289,27.893,30.289,,,,,,,,,,,,,,,,
JMA7147A,20210228113500,2,        ,3.369,,,920,919,,27.283,27.985,30.182,29.389,30.488,,,,,,,,,,,,,,,,
JMA7147A,20210228114000,1,        ,4.257,,,886,886,,28.382,29.389,31.693,29.984,32.38,,,,,,,,,,,,,,,,
JMA7147A,20210228114000,2,        ,3.424,,,918,917,,27.787,28.489,29.587,29.984,31.083,,,,,,,,,,,,,,,,
JMA7147A,20210228114500,1,        ,4.239,,,898,898,,26.993,27.39,30.289,27.482,30.289,,,,,,,,,,,,,,,,
JMA7147A,20210228114500,2,        ,3.626,,,935,933,,26.78,28.885,29.694,29.892,30.884,,,,,,,,,,,,,,,,
JMA7147A,20210228115000,1,        ,4.056,,,881,881,,25.986,26.688,29.694,26.49,29.389,,,,,,,,,,,,,,,,
JMA7147A,20210228115000,2,        ,3.333,,,926,924,,26.184,28.382,30.381,29.389,30.884,,,,,,,,,,,,,,,,
JMA7147A,20210228115500,1,        ,2.664,,,873,874,,26.993,27.787,28.992,28.183,30.686,,,,,,,,,,,,,,,,
JMA7147A,20210228115500,2,        ,3.122,,,925,923,,26.581,28.382,29.587,29.786,30.793,,,,,,,,,,,,,,,,
JMA7147A,20210228120000,1,        ,3.388,,,873,874,,28.29,28.489,29.984,29.282,31.388,,,,,,,,,,,,,,,,
JMA7147A,20210228120000,2,        ,3.424,,,922,919,,26.291,28.092,30.182,29.282,30.991,,,,,,,,,,,,,,,,
JMA7147A,20210228120500,1,        ,4.129,,,870,871,,28.382,28.794,30.793,29.282,31.693,,,,,,,,,,,,,,,,
JMA7147A,20210228120500,2,        ,3.561,,,926,923,,25.788,28.58,30.991,29.587,31.281,,,,,,,,,,,,,,,,
JMA7147A,20210228121000,1,        ,3.891,,,863,864,,29.282,29.191,30.289,30.091,31.785,,,,,,,,,,,,,,,,
JMA7147A,20210228121000,2,        ,3.342,,,925,922,,25.681,27.985,29.786,28.885,30.884,,,,,,,,,,,,,,,,
JMA7147A,20210228121500,1,        ,3.241,,,855,855,,28.489,28.58,29.48,29.282,31.388,,,,,,,,,,,,,,,,
JMA7147A,20210228121500,2,        ,3.323,,,919,916,,26.49,28.58,31.083,29.694,31.479,,,,,,,,,,,,,,,,
JMA7147A,20210228122000,1,        ,4.184,,,843,844,,26.49,26.993,29.191,27.893,29.892,,,,,,,,,,,,,,,,
JMA7147A,20210228122000,2,        ,3.287,,,917,913,,24.994,29.191,31.281,29.984,31.586,,,,,,,,,,,,,,,,
JMA7147A,20210228122500,1,        ,4.559,,,833,834,,26.184,26.291,29.084,26.78,29.282,,,,,,,,,,,,,,,,
JMA7147A,20210228122500,2,        ,3.735,,,909,905,,27.787,30.182,32.09,31.281,32.99,,,,,,,,,,,,,,,,
JMA7147A,20210228123000,1,        ,4.376,,,824,824,,25.788,26.383,29.282,27.39,29.191,,,,,,,,,,,,,,,,
JMA7147A,20210228123000,2,        ,3.992,,,905,901,,28.794,30.182,32.38,31.281,32.883,,,,,,,,,,,,,,,,
JMA7147A,20210228123500,1,        ,4.303,,,812,812,,26.184,26.688,29.282,27.39,29.48,,,,,,,,,,,,,,,,
JMA7147A,20210228123500,2,        ,4.074,,,897,894,,29.389,29.694,31.083,31.388,32.593,,,,,,,,,,,,,,,,
JMA7147A,20210228124000,1,        ,4.45,,,802,803,,25.284,25.391,28.687,25.788,28.382,,,,,,,,,,,,,,,,
JMA7147A,20210228124000,2,        ,4.074,,,887,883,,29.191,29.587,30.594,30.793,32.09,,,,,,,,,,,,,,,,
JMA7147A,20210228124500,1,        ,3.726,,,792,792,,25.589,25.986,27.893,26.78,28.794,,,,,,,,,,,,,,,,
JMA7147A,20210228124500,2,        ,4.111,,,881,877,,27.893,29.892,30.991,31.083,32.593,,,,,,,,,,,,,,,,
JMA7147A,20210228125000,1,        ,2.893,,,791,792,,25.589,26.291,27.192,27.68,29.191,,,,,,,,,,,,,,,,
JMA7147A,20210228125000,2,        ,4.111,,,896,894,,27.893,28.489,29.892,29.984,30.686,,,,,,,,,,,,,,,,
JMA7147A,20210228125500,1,        ,4.028,,,780,780,,24.781,25.788,27.893,26.886,28.885,,,,,,,,,,,,,,,,
JMA7147A,20210228125500,2,        ,4.193,,,879,877,,27.787,29.389,30.686,30.594,31.785,,,,,,,,,,,,,,,,
JMA7147A,20210228130000,1,        ,4.34,,,770,771,,24.781,25.589,27.787,26.886,28.489,,,,,,,,,,,,,,,,
JMA7147A,20210228130000,2,        ,4.202,,,863,856,,26.78,28.992,30.793,30.381,31.586,,,,,,,,,,,,,,,,
JMA7147A,20210228130500,1,        ,3.854,,,757,757,,24.491,25.193,27.68,26.78,28.092,,,,,,,,,,,,,,,,
JMA7147A,20210228130500,2,        ,4.312,,,869,868,,27.283,28.489,30.381,29.984,31.281,,,,,,,,,,,,,,,,
JMA7147A,20210228131000,1,        ,3.424,,,748,747,,24.292,24.781,26.093,26.383,27.787,,,,,,,,,,,,,,,,
JMA7147A,20210228131000,2,        ,4.504,,,853,852,,27.787,29.282,31.083,30.991,32.09,,,,,,,,,,,,,,,,
JMA7147A,20210228131500,1,        ,4.331,,,731,730,,24.292,24.582,26.688,25.681,27.68,,,,,,,,,,,,,,,,
JMA7147A,20210228131500,2,        ,4.276,,,841,840,,27.085,28.382,29.984,29.587,30.884,,,,,,,,,,,,,,,,
JMA7147A,20210228132000,1,        ,3.845,,,717,717,,23.789,24.292,25.483,25.788,27.192,,,,,,,,,,,,,,,,
JMA7147A,20210228132000,2,        ,4.202,,,813,811,,26.886,27.482,28.992,28.794,29.984,,,,,,,,,,,,,,,,
JMA7147A,20210228132500,1,        ,3.745,,,688,688,,23.987,24.384,25.681,26.184,27.085,,,,,,,,,,,,,,,,
JMA7147A,20210228132500,2,        ,3.928,,,797,795,,24.887,26.291,27.787,27.68,28.992,,,,,,,,,,,,,,,,
JMA7147A,20210228133000,1,        ,4.367,,,673,673,,21.79,22.293,24.186,23.285,24.887,,,,,,,,,,,,,,,,
JMA7147A,20210228133000,2,        ,3.854,,,775,774,,23.484,25.284,26.78,26.383,27.482,,,,,,,,,,,,,,,,
JMA7147A,20210228133500,1,        ,4.083,,,671,670,,21.881,21.683,24.094,22.782,24.689,,,,,,,,,,,,,,,,
JMA7147A,20210228133500,2,        ,4.01,,,792,792,,23.88,24.994,27.085,26.291,27.482,,,,,,,,,,,,,,,,
JMA7147A,20210228134000,1,        ,4.175,,,657,657,,20.584,20.691,23.285,21.79,23.392,,,,,,,,,,,,,,,,
JMA7147A,20210228134000,2,        ,4.074,,,784,783,,24.186,24.994,26.993,26.383,27.39,,,,,,,,,,,,,,,,
JMA7147A,20210228134500,1,        ,3.507,,,631,631,,19.883,19.989,21.881,21.393,22.69,,,,,,,,,,,,,,,,
JMA7147A,20210228134500,2,        ,4.038,,,758,757,,23.484,24.186,25.879,25.681,27.085,,,,,,,,,,,,,,,,
JMA7147A,20210228135000,1,        ,3.818,,,626,626,,18.585,18.982,20.981,20.188,21.592,,,,,,,,,,,,,,,,
JMA7147A,20210228135000,2,        ,3.873,,,750,749,,22.98,24.292,26.093,25.986,27.085,,,,,,,,,,,,,,,,
JMA7147A,20210228135500,1,        ,3.397,,,595,595,,18.982,19.287,20.493,20.89,21.881,,,,,,,,,,,,,,,,
JMA7147A,20210228135500,2,        ,4.028,,,724,724,,23.087,23.987,26.581,25.391,26.581,,,,,,,,,,,,,,,,
JMA7147A,20210228140000,1,        ,3.415,,,545,545,,18.692,19.379,20.584,21.18,21.988,,,,,,,,,,,,,,,,
JMA7147A,20210228140000,2,        ,4.221,,,663,661,,20.783,22.889,25.193,24.384,25.589,,,,,,,,,,,,,,,,
JMA7147A,20210228140500,1,        ,3.671,,,435,434,,17.884,18.891,20.188,20.691,21.18,,,,,,,,,,,,,,,,
JMA7147A,20210228140500,2,        ,3.882,,,553,551,,20.081,21.393,23.484,22.583,23.59,,,,,,,,,,,,,,,,
JMA7147A,20210228141000,1,        ,3.14,,,499,499,,16.785,17.182,18.082,19.181,19.486,,,,,,,,,,,,,,,,
JMA7147A,20210228141000,2,        ,3.818,,,610,609,,18.189,19.593,21.988,21.088,21.988,,,,,,,,,,,,,,,,
JMA7147A,20210228141500,1,        ,2.536,,,515,514,,15.885,16.48,16.587,18.28,18.585,,,,,,,,,,,,,,,,
JMA7147A,20210228141500,2,        ,3.781,,,639,639,,17.99,18.891,21.485,20.584,21.393,,,,,,,,,,,,,,,,
JMA7147A,20210228142000,1,        ,3.287,,,502,501,,15.793,16.281,17.38,18.082,18.494,,,,,,,,,,,,,,,,
JMA7147A,20210228142000,2,        ,3.726,,,608,605,,18.784,19.684,21.485,20.89,21.988,,,,,,,,,,,,,,,,
JMA7147A,20210228142500,1,        ,3.314,,,488,487,,15.488,15.885,16.983,17.685,17.99,,,,,,,,,,,,,,,,
JMA7147A,20210228142500,2,        ,3.552,,,608,607,,18.28,19.379,21.592,20.981,21.988,,,,,,,,,,,,,,,,
JMA7147A,20210228143000,1,        ,3.754,,,497,496,,15.29,15.793,17.594,17.594,17.884,,,,,,,,,,,,,,,,
JMA7147A,20210228143000,2,        ,3.607,,,628,625,,18.891,19.287,21.088,20.89,21.592,,,,,,,,,,,,,,,,
JMA7147A,20210228143500,1,        ,2.664,,,468,467,,13.993,14.282,15.29,16.281,16.388,,,,,,,,,,,,,,,,
JMA7147A,20210228143500,2,        ,3.616,,,594,592,,17.792,17.884,19.379,19.181,20.081,,,,,,,,,,,,,,,,
JMA7147A,20210228144000,1,        ,2.692,,,459,457,,13.092,13.886,14.084,15.793,16.083,,,,,,,,,,,,,,,,
JMA7147A,20210228144000,2,        ,3.488,,,598,595,,18.189,17.99,19.486,19.287,20.279,,,,,,,,,,,,,,,,
JMA7147A,20210228144500,1,        ,3.323,,,439,437,,13.581,14.389,14.786,16.48,16.388,,,,,,,,,,,,,,,,
JMA7147A,20210228144500,2,        ,3.635,,,581,579,,18.494,19.089,20.081,20.493,21.592,,,,,,,,,,,,,,,,
JMA7147A,20210228145000,1,        ,3.653,,,421,420,,13.382,14.084,15.579,16.19,16.19,,,,,,,,,,,,,,,,
JMA7147A,20210228145000,2,        ,3.635,,,569,566,,17.487,18.982,20.691,20.386,21.592,,,,,,,,,,,,,,,,
JMA7147A,20210228145500,1,        ,2.444,,,402,400,,11.49,11.887,12.894,14.084,14.084,,,,,,,,,,,,,,,,
JMA7147A,20210228145500,2,        ,3.607,,,546,544,,16.892,17.38,19.089,18.891,19.883,,,,,,,,,,,,,,,,
JMA7147A,20210228150000,1,        ,2.481,,,379,378,,10.788,11.383,12.085,13.291,13.382,,,,,,,,,,,,,,,,
JMA7147A,20210228150000,2,        ,3.442,,,524,522,,15.885,16.48,18.494,17.884,18.585,,,,,,,,,,,,,,,,
JMA7147A,20210228150500,1,        ,2.71,,,356,355,,10.193,10.59,12.085,12.894,12.68,,,,,,,,,,,,,,,,
JMA7147A,20210228150500,2,        ,3.351,,,498,496,,15.579,15.579,17.792,17.09,17.792,,,,,,,,,,,,,,,,
JMA7147A,20210228151000,1,        ,3.095,,,336,334,,9.583,9.979,11.78,11.994,12.085,,,,,,,,,,,,,,,,
JMA7147A,20210228151000,2,        ,3.149,,,479,477,,14.984,15.091,16.892,16.388,17.288,,,,,,,,,,,,,,,,
JMA7147A,20210228151500,1,        ,3.259,,,316,315,,8.988,9.384,11.887,11.582,11.49,,,,,,,,,,,,,,,,
JMA7147A,20210228151500,2,        ,3.149,,,461,458,,14.191,14.588,16.388,16.083,16.785,,,,,,,,,,,,,,,,
JMA7147A,20210228152000,1,        ,3.067,,,291,289,,7.584,8.179,10.681,9.979,10.086,,,,,,,,,,,,,,,,
JMA7147A,20210228152000,2,        ,3.149,,,432,429,,13.184,13.489,15.183,15.091,15.686,,,,,,,,,,,,,,,,
JMA7147A,20210228152500,1,        ,2.444,,,278,276,,7.08,7.584,9.583,9.781,9.491,,,,,,,,,,,,,,,,
JMA7147A,20210228152500,2,        ,2.893,,,417,415,,11.49,12.085,14.084,13.581,14.389,,,,,,,,,,,,,,,,
JMA7147A,20210228153000,1,        ,2.142,,,261,259,,6.683,6.882,8.591,9.079,8.789,,,,,,,,,,,,,,,,
JMA7147A,20210228153000,2,        ,2.728,,,396,393,,11.292,11.49,13.291,13.184,13.687,,,,,,,,,,,,,,,,
JMA7147A,20210228153500,1,        ,2.463,,,236,234,,5.982,6.287,8.087,8.484,8.179,,,,,,,,,,,,,,,,
JMA7147A,20210228153500,2,        ,2.545,,,370,367,,10.285,10.681,12.589,12.192,12.787,,,,,,,,,,,,,,,,
JMA7147A,20210228154000,1,        ,2.454,,,221,218,,5.585,5.692,7.782,7.98,7.782,,,,,,,,,,,,,,,,
JMA7147A,20210228154000,2,        ,2.344,,,349,346,,9.293,9.781,11.78,11.49,12.085,,,,,,,,,,,,,,,,
JMA7147A,20210228154500,1,        ,2.014,,,203,201,,4.99,4.99,6.989,7.187,6.989,,,,,,,,,,,,,,,,
JMA7147A,20210228154500,2,        ,2.234,,,335,333,,8.789,8.789,10.88,10.483,10.986,,,,,,,,,,,,,,,,
JMA7147A,20210228155000,1,        ,2.234,,,185,183,,4.379,4.379,6.394,6.683,6.394,,,,,,,,,,,,,,,,
JMA7147A,20210228155000,2,        ,2.17,,,316,314,,8.286,8.286,10.483,9.888,10.483,,,,,,,,,,,,,,,,
JMA7147A,20210228155500,1,        ,1.868,,,171,169,,3.388,3.586,5.493,5.783,5.493,,,,,,,,,,,,,,,,
JMA7147A,20210228155500,2,        ,2.087,,,293,290,,7.584,7.782,10.086,9.491,9.979,,,,,,,,,,,,,,,,
JMA7147A,20210228160000,1,        ,1.968,,,153,151,,2.884,2.991,4.99,5.081,4.883,,,,,,,,,,,,,,,,
JMA7147A,20210228160000,2,        ,2.087,,,271,269,,7.385,7.385,9.583,9.186,9.491,,,,,,,,,,,,,,,,
JMA7147A,20210228160500,1,        ,2.307,,,133,132,,2.289,2.487,4.486,4.486,4.288,,,,,,,,,,,,,,,,
JMA7147A,20210228160500,2,        ,2.06,,,239,236,,6.683,6.683,8.988,8.484,8.789,,,,,,,,,,,,,,,,
JMA7147A,20210228161000,1,        ,1.978,,,114,112,,1.587,1.785,3.693,3.693,3.281,,,,,,,,,,,,,,,,
JMA7147A,20210228161000,2,        ,1.923,,,219,217,,5.386,5.493,7.584,7.294,7.584,,,,,,,,,,,,,,,,
JMA7147A,20210228161500,1,        ,2.362,,,102,100,,1.19,1.282,3.189,3.082,2.792,,,,,,,,,,,,,,,,
JMA7147A,20210228161500,2,        ,1.831,,,205,203,,5.081,4.99,7.08,6.79,7.08,,,,,,,,,,,,,,,,
JMA7147A,20210228162000,1,        ,2.234,,,80,79,,0.488,0.58,2.487,2.289,2.09,,,,,,,,,,,,,,,,
JMA7147A,20210228162000,2,        ,1.73,,,164,161,,4.486,4.181,6.287,5.982,6.287,,,,,,,,,,,,,,,,
JMA7147A,20210228162500,1,        ,2.161,,,59,58,,-0.214,-0.107,1.892,1.587,1.48,,,,,,,,,,,,,,,,
JMA7147A,20210228162500,2,        ,1.52,,,115,114,,3.082,2.884,4.883,4.791,4.883,,,,,,,,,,,,,,,,
JMA7147A,20210228163000,1,        ,1.987,,,47,46,,-1.114,-0.916,1.282,0.885,0.885,,,,,,,,,,,,,,,,
JMA7147A,20210228163000,2,        ,1.337,,,84,83,,1.892,1.785,3.784,3.586,3.693,,,,,,,,,,,,,,,,
JMA7147A,20210228163500,1,        ,1.492,,,40,39,,-1.709,-1.617,0.687,0.29,0.183,,,,,,,,,,,,,,,,
JMA7147A,20210228163500,2,        ,1.135,,,72,71,,0.687,0.58,2.792,2.487,2.686,,,,,,,,,,,,,,,,
JMA7147A,20210228164000,1,        ,1.254,,,34,33,,-2.213,-2.121,0.381,-0.107,-0.214,,,,,,,,,,,,,,,,
JMA7147A,20210228164000,2,        ,0.934,,,63,62,,-0.107,-0.107,1.984,1.694,1.984,,,,,,,,,,,,,,,,
JMA7147A,20210228164500,1,        ,0.906,,,29,29,,-2.411,-2.319,-0.015,-0.32,-0.32,,,,,,,,,,,,,,,,
JMA7147A,20210228164500,2,        ,0.751,,,51,50,,-0.717,-0.61,1.48,1.19,1.48,,,,,,,,,,,,,,,,
JMA7147A,20210228165000,1,        ,0.815,,,25,24,,-2.609,-2.609,-0.214,-0.61,-0.61,,,,,,,,,,,,,,,,
JMA7147A,20210228165000,2,        ,0.558,,,46,45,,-1.114,-1.114,0.992,0.793,1.083,,,,,,,,,,,,,,,,
JMA7147A,20210228165500,1,        ,0.641,,,19,19,,-2.914,-2.808,-0.214,-0.717,-0.717,,,,,,,,,,,,,,,,
JMA7147A,20210228165500,2,        ,0.43,,,32,32,,-1.419,-1.511,0.58,0.381,0.58,,,,,,,,,,,,,,,,
JMA7147A,20210228170000,1,        ,0.467,,,12,12,,-3.418,-3.418,-0.809,-1.221,-1.221,,,,,,,,,,,,,,,,
JMA7147A,20210228170000,2,        ,0.293,,,18,18,,-2.121,-1.907,0.183,-0.015,0.183,,,,,,,,,,,,,,,,
JMA7147A,20210228170500,1,        ,0.275,,,7,6,,-4.013,-3.906,-1.312,-1.709,-1.709,,,,,,,,,,,,,,,,
JMA7147A,20210228170500,2,        ,0.101,,,10,10,,-2.518,-2.411,-0.32,-0.61,-0.32,,,,,,,,,,,,,,,,
JMA7147A,20210228171000,1,        ,0.137,,,2,2,,-4.517,-4.318,-1.511,-2.014,-2.014,,,,,,,,,,,,,,,,
JMA7147A,20210228171000,2,        ,-0.027,,,4,3,,-3.021,-2.914,-0.809,-1.114,-0.61,,,,,,,,,,,,,,,,
JMA7147A,20210228171500,1,        ,0.027,,,0,0,,-4.715,-4.517,-1.907,-2.213,-2.213,,,,,,,,,,,,,,,,
JMA7147A,20210228171500,2,        ,-0.183,,,0,0,,-3.418,-3.418,-1.312,-1.511,-1.114,,,,,,,,,,,,,,,,
JMA7147A,20210228172000,1,        ,-0.156,,,0,0,,-5.112,-5.02,-2.319,-2.609,-2.609,,,,,,,,,,,,,,,,
JMA7147A,20210228172000,2,        ,-0.302,,,0,0,,-3.51,-3.616,-1.709,-1.907,-1.511,,,,,,,,,,,,,,,,
JMA7147A,20210228172500,1,        ,-0.22,,,0,0,,-5.509,-5.417,-2.518,-2.914,-2.914,,,,,,,,,,,,,,,,
JMA7147A,20210228172500,2,        ,-0.467,,,0,0,,-4.013,-4.013,-2.014,-2.213,-1.816,,,,,,,,,,,,,,,,
JMA7147A,20210228173000,1,        ,-0.348,,,0,0,,-5.814,-5.615,-2.716,-3.311,-3.22,,,,,,,,,,,,,,,,
JMA7147A,20210228173000,2,        ,-0.604,,,0,0,,-4.608,-4.41,-2.411,-2.609,-2.213,,,,,,,,,,,,,,,,
JMA7147A,20210228173500,1,        ,-0.504,,,0,0,,-6.21,-6.012,-3.22,-3.616,-3.616,,,,,,,,,,,,,,,,
JMA7147A,20210228173500,2,        ,-0.815,,,0,0,,-4.807,-4.715,-2.808,-3.021,-2.609,,,,,,,,,,,,,,,,
JMA7147A,20210228174000,1,        ,-0.659,,,0,0,,-6.317,-6.119,-3.311,-3.906,-3.815,,,,,,,,,,,,,,,,
JMA7147A,20210228174000,2,        ,-0.934,,,0,0,,-5.02,-4.913,-2.914,-3.113,-2.808,,,,,,,,,,,,,,,,
